Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;RainTomorrow;year;month;day;week;Radar;Region
2009-01-18;NorfolkIsland;17.9;22.6;12.8;5.8;5.1;WSW;50.0;84.0;66.0;1014.6;1014.8;Yes;No;2009;1;18;3;Hobart;New South Wales
2009-01-19;NorfolkIsland;16.5;22.5;0.0;5.0;10.6;SSE;31.0;58.0;60.0;1018.7;1018.0;No;No;2009;1;19;4;Hobart;New South Wales
2009-01-20;NorfolkIsland;17.0;23.0;0.0;6.0;12.2;E;35.0;60.0;62.0;1021.7;1021.4;No;No;2009;1;20;4;Hobart;New South Wales
2009-01-21;NorfolkIsland;16.9;23.6;0.0;8.0;13.0;E;41.0;60.0;68.0;1022.9;1021.8;No;No;2009;1;21;4;Hobart;New South Wales
2009-01-22;NorfolkIsland;19.3;24.0;0.0;7.8;11.8;E;46.0;78.0;71.0;1022.6;1020.5;No;No;2009;1;22;4;Hobart;New South Wales
2009-01-23;NorfolkIsland;20.2;24.5;0.0;7.0;2.6;E;46.0;76.0;72.0;1020.8;1018.5;No;No;2009;1;23;4;Hobart;New South Wales
2009-01-24;NorfolkIsland;20.1;25.1;0.0;2.6;9.1;E;52.0;83.0;72.0;1018.3;1016.7;No;No;2009;1;24;4;Hobart;New South Wales
2009-01-25;NorfolkIsland;20.5;25.1;0.0;7.2;10.4;ENE;46.0;74.0;75.0;1018.1;1018.3;No;No;2009;1;25;4;Hobart;New South Wales
2009-01-26;NorfolkIsland;19.6;24.7;0.0;6.8;12.1;E;41.0;73.0;67.0;1018.4;1016.9;No;No;2009;1;26;5;Hobart;New South Wales
2009-01-27;NorfolkIsland;18.6;23.9;0.0;7.6;13.0;SSE;30.0;68.0;65.0;1015.9;1015.0;No;No;2009;1;27;5;Hobart;New South Wales
2009-01-28;NorfolkIsland;17.8;24.2;0.0;5.6;12.7;SSE;35.0;76.0;71.0;1016.4;1016.1;No;No;2009;1;28;5;Hobart;New South Wales
2009-01-29;NorfolkIsland;19.5;24.1;0.8;8.8;11.5;ESE;41.0;70.0;66.0;1019.0;1018.4;No;No;2009;1;29;5;Hobart;New South Wales
2009-01-30;NorfolkIsland;18.2;24.2;0.0;7.8;12.1;SE;41.0;64.0;63.0;1019.5;1018.3;No;No;2009;1;30;5;Hobart;New South Wales
2009-01-31;NorfolkIsland;20.1;23.7;0.0;7.2;8.9;ESE;43.0;74.0;70.0;1019.3;1017.6;No;Yes;2009;1;31;5;Hobart;New South Wales
2009-02-01;NorfolkIsland;19.3;23.6;2.0;5.4;1.1;SE;37.0;86.0;72.0;1015.7;1014.3;Yes;No;2009;2;1;5;Hobart;New South Wales
2009-02-02;NorfolkIsland;19.9;24.2;0.2;4.2;6.5;SSE;35.0;79.0;75.0;1014.4;1013.1;No;No;2009;2;2;6;Hobart;New South Wales
2009-02-03;NorfolkIsland;19.6;24.8;0.0;5.6;8.3;E;37.0;69.0;73.0;1013.6;1011.6;No;No;2009;2;3;6;Hobart;New South Wales
2009-02-04;NorfolkIsland;20.0;25.0;0.0;5.2;3.8;E;35.0;81.0;84.0;1011.5;1009.9;No;Yes;2009;2;4;6;Hobart;New South Wales
2009-02-05;NorfolkIsland;21.5;22.1;1.8;4.2;0.0;ESE;44.0;95.0;95.0;1008.7;1006.1;Yes;Yes;2009;2;5;6;Hobart;New South Wales
2009-02-06;NorfolkIsland;20.6;23.1;17.6;2.8;0.0;SE;67.0;92.0;96.0;1000.6;998.8;Yes;Yes;2009;2;6;6;Hobart;New South Wales
2009-02-07;NorfolkIsland;21.5;25.5;3.8;0.4;1.2;SE;61.0;98.0;90.0;1003.1;1005.4;Yes;Yes;2009;2;7;6;Hobart;New South Wales
2009-02-08;NorfolkIsland;22.2;26.8;6.0;0.6;9.7;N;43.0;87.0;80.0;1012.1;1012.6;Yes;No;2009;2;8;6;Hobart;New South Wales
2009-02-09;NorfolkIsland;23.7;25.4;0.6;4.8;0.1;NNW;56.0;90.0;94.0;1014.2;1012.5;No;Yes;2009;2;9;7;Hobart;New South Wales
2009-02-10;NorfolkIsland;22.2;26.3;20.6;3.4;10.6;NNW;33.0;85.0;80.0;1013.6;1012.3;Yes;No;2009;2;10;7;Hobart;New South Wales
2009-02-11;NorfolkIsland;20.9;27.1;0.2;4.8;10.0;N;37.0;87.0;86.0;1012.9;1010.9;No;No;2009;2;11;7;Hobart;New South Wales
2009-02-12;NorfolkIsland;23.6;27.0;0.0;6.4;5.0;N;50.0;87.0;87.0;1008.8;1008.3;No;Yes;2009;2;12;7;Hobart;New South Wales
2009-02-13;NorfolkIsland;21.7;25.5;5.8;4.0;6.3;SE;44.0;80.0;74.0;1014.5;1015.2;Yes;No;2009;2;13;7;Hobart;New South Wales
2009-02-14;NorfolkIsland;20.2;23.4;0.0;8.0;4.7;SE;48.0;63.0;61.0;1017.2;1016.3;No;No;2009;2;14;7;Hobart;New South Wales
2009-02-15;NorfolkIsland;20.0;24.7;0.0;6.8;5.0;E;46.0;69.0;74.0;1014.5;1012.4;No;Yes;2009;2;15;7;Hobart;New South Wales
2009-02-16;NorfolkIsland;21.2;28.1;10.0;4.4;8.2;NNW;30.0;96.0;79.0;1011.5;1010.8;Yes;No;2009;2;16;8;Hobart;New South Wales
2009-02-17;NorfolkIsland;23.2;27.4;0.2;4.2;5.2;NE;30.0;87.0;83.0;1014.8;1014.3;No;No;2009;2;17;8;Hobart;New South Wales
2009-02-18;NorfolkIsland;23.5;27.6;0.4;1.2;2.6;NE;46.0;90.0;85.0;1017.6;1015.9;No;No;2009;2;18;8;Hobart;New South Wales
2009-02-19;NorfolkIsland;23.9;28.1;0.0;2.6;7.7;NNE;44.0;86.0;79.0;1015.9;1013.9;No;No;2009;2;19;8;Hobart;New South Wales
2009-02-20;NorfolkIsland;24.3;26.4;0.0;5.2;1.4;WNW;44.0;91.0;88.0;1013.6;1011.8;No;Yes;2009;2;20;8;Hobart;New South Wales
2009-02-21;NorfolkIsland;22.5;26.0;16.6;4.6;2.9;S;26.0;95.0;74.0;1011.8;1010.2;Yes;Yes;2009;2;21;8;Hobart;New South Wales
2009-02-22;NorfolkIsland;20.1;25.7;6.0;3.8;9.9;S;33.0;76.0;72.0;1013.5;1012.9;Yes;No;2009;2;22;8;Hobart;New South Wales
2009-02-23;NorfolkIsland;21.6;25.6;0.2;6.0;4.0;SE;35.0;81.0;70.0;1014.4;1014.7;No;No;2009;2;23;9;Hobart;New South Wales
2009-02-24;NorfolkIsland;20.5;25.6;0.0;5.4;12.1;SE;41.0;67.0;58.0;1018.0;1017.2;No;No;2009;2;24;9;Hobart;New South Wales
2009-02-25;NorfolkIsland;19.5;25.7;0.0;8.0;12.0;E;44.0;52.0;55.0;1018.5;1016.7;No;No;2009;2;25;9;Hobart;New South Wales
2009-02-26;NorfolkIsland;21.0;25.2;0.0;8.0;0.1;SE;52.0;84.0;84.0;1014.0;1010.4;No;Yes;2009;2;26;9;Hobart;New South Wales
2009-02-27;NorfolkIsland;19.5;22.5;107.4;3.0;0.3;SW;65.0;95.0;87.0;1004.7;1005.3;Yes;No;2009;2;27;9;Hobart;New South Wales
2009-02-28;NorfolkIsland;20.0;24.7;0.8;1.4;12.1;W;24.0;76.0;66.0;1008.9;1009.0;No;No;2009;2;28;9;Hobart;New South Wales
2009-03-01;NorfolkIsland;18.3;25.9;0.0;4.6;12.0;NW;28.0;67.0;61.0;1013.3;1012.6;No;No;2009;3;1;9;Hobart;New South Wales
2009-03-02;NorfolkIsland;19.1;24.3;0.0;5.8;3.1;S;24.0;79.0;69.0;1016.6;1015.7;No;No;2009;3;2;10;Hobart;New South Wales
2009-03-03;NorfolkIsland;20.0;25.4;0.0;4.0;10.6;E;41.0;68.0;71.0;1018.9;1017.7;No;No;2009;3;3;10;Hobart;New South Wales
2009-03-04;NorfolkIsland;20.6;24.7;0.0;6.0;0.6;ESE;41.0;73.0;73.0;1016.2;1012.2;No;Yes;2009;3;4;10;Hobart;New South Wales
2009-03-05;NorfolkIsland;20.7;25.3;4.4;2.6;11.2;W;31.0;82.0;66.0;1008.6;1009.3;Yes;No;2009;3;5;10;Hobart;New South Wales
2009-03-06;NorfolkIsland;20.2;26.5;0.0;6.2;11.8;NW;31.0;77.0;70.0;1012.6;1011.6;No;No;2009;3;6;10;Hobart;New South Wales
2009-03-07;NorfolkIsland;20.5;25.1;0.8;4.8;9.7;SSE;37.0;83.0;74.0;1013.4;1011.7;No;No;2009;3;7;10;Hobart;New South Wales
2009-03-08;NorfolkIsland;20.1;24.5;0.0;6.0;11.2;SSE;35.0;66.0;58.0;1014.9;1014.4;No;No;2009;3;8;10;Hobart;New South Wales
2009-03-09;NorfolkIsland;19.6;24.1;0.0;8.0;11.1;SE;35.0;59.0;60.0;1017.7;1016.2;No;No;2009;3;9;11;Hobart;New South Wales
2009-03-10;NorfolkIsland;18.7;24.0;0.2;7.0;10.5;SE;35.0;63.0;60.0;1018.8;1017.2;No;No;2009;3;10;11;Hobart;New South Wales
2009-03-11;NorfolkIsland;19.5;23.6;0.0;5.2;6.4;SE;37.0;69.0;58.0;1018.6;1016.8;No;No;2009;3;11;11;Hobart;New South Wales
2009-03-12;NorfolkIsland;18.7;23.8;0.2;6.2;8.7;SSE;35.0;60.0;61.0;1019.2;1018.3;No;No;2009;3;12;11;Hobart;New South Wales
2009-03-13;NorfolkIsland;18.1;23.8;0.0;6.0;10.4;SE;35.0;67.0;63.0;1019.2;1017.7;No;No;2009;3;13;11;Hobart;New South Wales
2009-03-14;NorfolkIsland;19.1;23.7;0.6;6.4;0.9;E;39.0;75.0;70.0;1018.1;1016.2;No;No;2009;3;14;11;Hobart;New South Wales
2009-03-15;NorfolkIsland;19.3;24.5;0.0;3.6;9.5;E;37.0;73.0;59.0;1016.9;1015.0;No;No;2009;3;15;11;Hobart;New South Wales
2009-03-16;NorfolkIsland;20.7;25.8;0.0;4.4;10.7;E;48.0;73.0;74.0;1015.5;1014.2;No;No;2009;3;16;12;Hobart;New South Wales
2009-03-17;NorfolkIsland;21.4;26.3;0.0;6.8;8.9;E;37.0;79.0;76.0;1014.6;1013.3;No;No;2009;3;17;12;Hobart;New South Wales
2009-03-18;NorfolkIsland;20.8;25.8;0.0;4.0;8.7;ESE;30.0;81.0;75.0;1015.7;1014.2;No;Yes;2009;3;18;12;Hobart;New South Wales
2009-03-19;NorfolkIsland;20.4;24.9;1.8;4.2;9.8;SE;37.0;79.0;71.0;1016.1;1014.2;Yes;No;2009;3;19;12;Hobart;New South Wales
2009-03-20;NorfolkIsland;20.3;24.1;0.8;6.8;0.4;ENE;41.0;83.0;92.0;1015.3;1014.2;No;Yes;2009;3;20;12;Hobart;New South Wales
2009-03-21;NorfolkIsland;19.8;24.4;4.8;2.6;2.2;ESE;50.0;75.0;69.0;1013.8;1011.1;Yes;No;2009;3;21;12;Hobart;New South Wales
2009-03-22;NorfolkIsland;20.5;22.4;0.0;5.0;0.3;SE;56.0;74.0;74.0;1009.5;1007.0;No;No;2009;3;22;12;Hobart;New South Wales
2009-03-23;NorfolkIsland;20.3;23.5;0.0;4.4;9.5;SSE;46.0;70.0;61.0;1011.6;1011.7;No;No;2009;3;23;13;Hobart;New South Wales
2009-03-24;NorfolkIsland;18.2;22.6;0.0;6.4;1.1;ESE;50.0;63.0;63.0;1016.4;1015.0;No;Yes;2009;3;24;13;Hobart;New South Wales
2009-03-25;NorfolkIsland;18.9;21.9;2.4;4.8;0.0;E;63.0;77.0;92.0;1018.4;1017.6;Yes;Yes;2009;3;25;13;Hobart;New South Wales
2009-03-26;NorfolkIsland;18.5;23.7;40.0;5.8;8.4;E;59.0;78.0;70.0;1018.9;1016.7;Yes;No;2009;3;26;13;Hobart;New South Wales
2009-03-27;NorfolkIsland;19.8;24.5;1.0;6.6;6.4;ESE;52.0;64.0;87.0;1016.2;1014.0;No;No;2009;3;27;13;Hobart;New South Wales
2009-03-28;NorfolkIsland;20.0;25.1;0.4;4.4;4.9;ESE;56.0;82.0;77.0;1015.5;1014.6;No;Yes;2009;3;28;13;Hobart;New South Wales
2009-03-29;NorfolkIsland;21.0;25.0;3.0;5.2;7.8;E;65.0;81.0;74.0;1017.5;1016.0;Yes;No;2009;3;29;13;Hobart;New South Wales
2009-03-30;NorfolkIsland;21.7;24.4;0.0;5.4;0.2;ESE;61.0;81.0;76.0;1017.8;1015.2;No;No;2009;3;30;14;Hobart;New South Wales
2009-03-31;NorfolkIsland;21.4;25.3;0.2;6.0;10.1;E;57.0;60.0;66.0;1017.2;1015.8;No;No;2009;3;31;14;Hobart;New South Wales
2009-04-01;NorfolkIsland;20.5;25.6;0.6;5.8;9.2;E;54.0;75.0;70.0;1018.2;1017.6;No;Yes;2009;4;1;14;Hobart;New South Wales
2009-04-02;NorfolkIsland;19.4;24.4;1.8;6.6;8.1;ESE;61.0;59.0;85.0;1021.8;1021.4;Yes;Yes;2009;4;2;14;Hobart;New South Wales
2009-04-03;NorfolkIsland;18.5;24.8;2.2;6.2;9.9;ENE;67.0;65.0;53.0;1024.4;1022.4;Yes;No;2009;4;3;14;Hobart;New South Wales
2009-04-04;NorfolkIsland;19.6;25.2;0.0;10.6;8.9;ENE;57.0;57.0;75.0;1022.8;1020.5;No;No;2009;4;4;14;Hobart;New South Wales
2009-04-05;NorfolkIsland;19.2;24.8;0.0;5.8;10.3;E;46.0;57.0;55.0;1020.8;1018.0;No;No;2009;4;5;14;Hobart;New South Wales
2009-04-06;NorfolkIsland;19.5;24.9;0.0;6.4;10.2;ENE;39.0;65.0;62.0;1019.1;1016.6;No;No;2009;4;6;15;Hobart;New South Wales
2009-04-07;NorfolkIsland;18.4;24.5;0.4;5.6;5.4;NE;28.0;68.0;63.0;1018.2;1016.3;No;No;2009;4;7;15;Hobart;New South Wales
2009-04-08;NorfolkIsland;18.0;22.8;0.2;2.4;1.4;SE;30.0;94.0;64.0;1016.7;1014.9;No;Yes;2009;4;8;15;Hobart;New South Wales
2009-04-09;NorfolkIsland;16.3;22.2;2.4;3.8;9.6;WSW;31.0;77.0;63.0;1018.7;1018.2;Yes;No;2009;4;9;15;Hobart;New South Wales
2009-04-10;NorfolkIsland;16.9;23.1;0.0;5.0;10.3;SE;35.0;75.0;52.0;1024.4;1023.2;No;No;2009;4;10;15;Hobart;New South Wales
2009-04-11;NorfolkIsland;18.5;23.1;0.0;6.6;5.3;SE;41.0;52.0;49.0;1028.4;1026.3;No;No;2009;4;11;15;Hobart;New South Wales
2009-04-12;NorfolkIsland;18.5;23.6;0.0;7.2;4.8;E;46.0;52.0;62.0;1027.3;1024.9;No;No;2009;4;12;15;Hobart;New South Wales
2009-04-13;NorfolkIsland;19.6;23.6;0.0;5.2;3.1;ENE;48.0;78.0;75.0;1025.9;1023.1;No;No;2009;4;13;16;Hobart;New South Wales
2009-04-14;NorfolkIsland;19.2;24.4;0.6;3.8;10.4;ENE;50.0;64.0;61.0;1024.9;1022.7;No;No;2009;4;14;16;Hobart;New South Wales
2009-04-15;NorfolkIsland;19.0;23.9;0.6;6.6;3.3;ENE;59.0;76.0;70.0;1021.0;1017.9;No;No;2009;4;15;16;Hobart;New South Wales
2009-04-16;NorfolkIsland;20.2;23.7;0.0;5.4;1.7;NE;54.0;65.0;78.0;1014.6;1011.1;No;Yes;2009;4;16;16;Hobart;New South Wales
2009-04-17;NorfolkIsland;19.0;22.4;5.8;4.8;1.3;ENE;63.0;82.0;91.0;1009.8;1007.9;Yes;Yes;2009;4;17;16;Hobart;New South Wales
2009-04-18;NorfolkIsland;19.4;22.1;25.8;3.2;0.7;NE;48.0;93.0;92.0;1008.0;1005.9;Yes;Yes;2009;4;18;16;Hobart;New South Wales
2009-04-19;NorfolkIsland;18.7;22.5;17.2;0.8;7.8;W;35.0;89.0;75.0;1003.4;1001.7;Yes;No;2009;4;19;16;Hobart;New South Wales
2009-04-20;NorfolkIsland;18.2;24.0;0.0;4.0;10.2;W;57.0;76.0;79.0;1005.4;1004.6;No;Yes;2009;4;20;17;Hobart;New South Wales
2009-04-21;NorfolkIsland;17.2;23.6;10.8;5.0;7.3;E;30.0;89.0;83.0;1010.7;1009.1;Yes;No;2009;4;21;17;Hobart;New South Wales
2009-04-22;NorfolkIsland;19.7;24.2;0.0;2.4;6.3;NNE;72.0;79.0;63.0;1011.5;1008.2;No;Yes;2009;4;22;17;Hobart;New South Wales
2009-04-23;NorfolkIsland;20.5;24.1;16.2;6.0;9.2;NNE;63.0;78.0;73.0;1006.2;1005.9;Yes;Yes;2009;4;23;17;Hobart;New South Wales
2009-04-24;NorfolkIsland;19.7;23.4;1.2;4.2;10.5;WNW;35.0;75.0;60.0;1011.6;1011.1;Yes;No;2009;4;24;17;Hobart;New South Wales
2009-04-25;NorfolkIsland;18.8;23.4;0.0;5.6;10.6;WSW;30.0;59.0;54.0;1015.0;1014.0;No;No;2009;4;25;17;Hobart;New South Wales
2009-04-26;NorfolkIsland;15.4;23.6;0.0;4.0;10.6;ENE;19.0;66.0;54.0;1018.2;1016.3;No;No;2009;4;26;17;Hobart;New South Wales
2009-04-27;NorfolkIsland;14.8;23.0;0.0;4.0;9.8;NE;26.0;60.0;58.0;1019.3;1017.4;No;No;2009;4;27;18;Hobart;New South Wales
2009-04-28;NorfolkIsland;15.7;22.5;0.0;3.6;10.1;WSW;19.0;58.0;55.0;1019.5;1016.6;No;No;2009;4;28;18;Hobart;New South Wales
2009-04-29;NorfolkIsland;15.7;23.0;0.0;2.0;8.4;SW;26.0;82.0;79.0;1018.2;1016.0;No;No;2009;4;29;18;Hobart;New South Wales
2009-04-30;NorfolkIsland;17.5;22.4;0.0;2.8;8.4;E;26.0;67.0;65.0;1017.4;1015.0;No;No;2009;4;30;18;Hobart;New South Wales
2009-05-01;NorfolkIsland;16.7;20.8;0.4;3.0;4.3;SW;44.0;84.0;70.0;1014.7;1011.9;No;Yes;2009;5;1;18;Hobart;New South Wales
2009-05-02;NorfolkIsland;16.4;20.3;11.4;4.2;9.9;S;61.0;68.0;55.0;1017.2;1016.2;Yes;No;2009;5;2;18;Hobart;New South Wales
2009-05-03;NorfolkIsland;15.9;20.4;0.0;5.6;10.6;S;37.0;54.0;49.0;1019.7;1017.5;No;No;2009;5;3;18;Hobart;New South Wales
2009-05-04;NorfolkIsland;16.2;20.0;0.2;4.4;9.4;S;43.0;58.0;55.0;1019.2;1018.2;No;No;2009;5;4;19;Hobart;New South Wales
2009-05-05;NorfolkIsland;16.0;20.4;0.0;6.4;9.5;SSW;31.0;60.0;54.0;1021.1;1018.8;No;No;2009;5;5;19;Hobart;New South Wales
2009-05-06;NorfolkIsland;15.9;20.1;0.0;4.4;8.6;SSW;46.0;64.0;68.0;1020.2;1017.9;No;Yes;2009;5;6;19;Hobart;New South Wales
2009-05-07;NorfolkIsland;14.5;20.3;2.6;3.0;9.2;SW;39.0;70.0;58.0;1020.2;1017.9;Yes;No;2009;5;7;19;Hobart;New South Wales
2009-05-08;NorfolkIsland;16.4;20.9;0.0;5.0;9.1;SW;69.0;59.0;60.0;1014.8;1010.4;No;Yes;2009;5;8;19;Hobart;New South Wales
2009-05-09;NorfolkIsland;15.7;19.5;2.6;6.6;8.2;SSW;56.0;48.0;64.0;1012.6;1010.6;Yes;No;2009;5;9;19;Hobart;New South Wales
2009-05-10;NorfolkIsland;16.0;20.7;0.2;4.2;8.4;SW;65.0;68.0;70.0;1008.1;1006.4;No;Yes;2009;5;10;19;Hobart;New South Wales
2009-05-11;NorfolkIsland;14.5;19.1;2.0;6.0;9.1;SW;65.0;62.0;60.0;1010.2;1008.4;Yes;No;2009;5;11;20;Hobart;New South Wales
2009-05-12;NorfolkIsland;15.0;19.6;0.4;6.4;9.0;SW;56.0;58.0;55.0;1012.9;1011.1;No;Yes;2009;5;12;20;Hobart;New South Wales
2009-05-13;NorfolkIsland;14.7;20.2;2.8;3.6;8.9;W;39.0;72.0;59.0;1013.5;1012.4;Yes;No;2009;5;13;20;Hobart;New South Wales
2009-05-14;NorfolkIsland;15.0;20.6;0.2;3.0;9.4;W;31.0;61.0;57.0;1015.7;1014.3;No;No;2009;5;14;20;Hobart;New South Wales
2009-05-15;NorfolkIsland;16.0;21.6;0.0;4.0;9.0;W;26.0;71.0;62.0;1018.3;1016.5;No;No;2009;5;15;20;Hobart;New South Wales
2009-05-16;NorfolkIsland;15.3;21.7;0.0;4.6;8.1;NE;37.0;72.0;70.0;1018.2;1015.0;No;Yes;2009;5;16;20;Hobart;New South Wales
2009-05-17;NorfolkIsland;16.6;21.4;3.6;2.0;8.4;N;28.0;86.0;78.0;1014.6;1012.6;Yes;No;2009;5;17;20;Hobart;New South Wales
2009-05-18;NorfolkIsland;17.2;20.5;0.6;1.8;8.3;SSE;41.0;71.0;57.0;1015.6;1014.1;No;No;2009;5;18;21;Hobart;New South Wales
2009-05-19;NorfolkIsland;16.1;18.8;0.0;5.2;3.0;S;46.0;54.0;55.0;1018.4;1016.6;No;No;2009;5;19;21;Hobart;New South Wales
2009-05-20;NorfolkIsland;14.7;19.2;0.2;3.6;6.9;ESE;46.0;55.0;71.0;1019.6;1017.6;No;Yes;2009;5;20;21;Hobart;New South Wales
2009-05-21;NorfolkIsland;14.6;18.9;5.6;4.8;6.4;E;50.0;56.0;51.0;1021.8;1020.3;Yes;No;2009;5;21;21;Hobart;New South Wales
2009-05-22;NorfolkIsland;16.1;18.0;0.0;6.0;0.0;E;54.0;65.0;65.0;1022.2;1019.8;No;No;2009;5;22;21;Hobart;New South Wales
2009-05-23;NorfolkIsland;16.7;17.9;0.0;3.8;0.0;E;54.0;67.0;66.0;1018.0;1014.3;No;No;2009;5;23;21;Hobart;New South Wales
2009-05-24;NorfolkIsland;16.3;18.5;0.0;3.4;2.4;ESE;52.0;63.0;57.0;1012.5;1011.5;No;No;2009;5;24;21;Hobart;New South Wales
2009-05-25;NorfolkIsland;15.0;18.8;0.0;5.0;8.2;SSW;63.0;62.0;56.0;1013.5;1011.4;No;Yes;2009;5;25;22;Hobart;New South Wales
2009-05-26;NorfolkIsland;15.0;18.9;1.2;4.2;9.1;SSW;52.0;66.0;59.0;1012.5;1012.1;Yes;No;2009;5;26;22;Hobart;New South Wales
2009-05-27;NorfolkIsland;15.0;20.2;0.2;4.0;9.5;S;39.0;69.0;72.0;1016.1;1015.3;No;No;2009;5;27;22;Hobart;New South Wales
2009-05-28;NorfolkIsland;15.5;19.4;0.6;3.6;9.5;ESE;24.0;68.0;59.0;1019.8;1018.1;No;No;2009;5;28;22;Hobart;New South Wales
2009-05-29;NorfolkIsland;13.5;19.8;0.0;2.4;4.3;ENE;19.0;71.0;61.0;1018.8;1016.3;No;Yes;2009;5;29;22;Hobart;New South Wales
2009-05-30;NorfolkIsland;13.5;20.4;1.4;2.2;8.7;WSW;48.0;90.0;67.0;1016.8;1013.9;Yes;No;2009;5;30;22;Hobart;New South Wales
2009-05-31;NorfolkIsland;16.5;18.7;0.2;4.2;8.8;SW;65.0;54.0;70.0;1016.0;1016.7;No;No;2009;5;31;22;Hobart;New South Wales
2009-06-01;NorfolkIsland;14.5;18.0;0.4;5.0;3.5;S;52.0;56.0;61.0;1023.2;1023.1;No;Yes;2009;6;1;23;Hobart;New South Wales
2009-06-02;NorfolkIsland;13.0;17.9;2.4;4.2;3.8;SE;39.0;87.0;72.0;1028.8;1026.8;Yes;No;2009;6;2;23;Hobart;New South Wales
2009-06-03;NorfolkIsland;13.6;18.7;0.4;3.6;5.7;NE;44.0;64.0;76.0;1028.5;1025.3;No;Yes;2009;6;3;23;Hobart;New South Wales
2009-06-04;NorfolkIsland;13.8;19.6;8.2;4.8;8.8;E;41.0;64.0;65.0;1025.3;1021.3;Yes;No;2009;6;4;23;Hobart;New South Wales
2009-06-05;NorfolkIsland;14.5;19.5;1.0;3.0;8.7;E;41.0;66.0;65.0;1021.0;1018.6;No;No;2009;6;5;23;Hobart;New South Wales
2009-06-06;NorfolkIsland;14.9;19.1;0.0;3.0;2.2;ENE;54.0;72.0;90.0;1017.3;1012.6;No;Yes;2009;6;6;23;Hobart;New South Wales
2009-06-07;NorfolkIsland;16.1;21.1;43.0;4.0;3.7;NE;50.0;89.0;87.0;1013.3;1009.9;Yes;Yes;2009;6;7;23;Hobart;New South Wales
2009-06-08;NorfolkIsland;17.6;20.7;14.4;2.8;9.4;WSW;48.0;73.0;71.0;1012.1;1012.1;Yes;No;2009;6;8;24;Hobart;New South Wales
