Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;RainTomorrow;year;month;day;week;Radar;Region
2009-03-14;Richmond;16.5;28.3;3.4;4.0;6.4;SW;41.0;99.0;55.0;1015.0;1009.8;Yes;Yes;2009;3;14;11;SydneyAirport;Tasmania
2009-03-15;Richmond;16.8;30.8;13.6;8.4;6.6;NNW;31.0;94.0;43.0;1010.6;1006.9;Yes;No;2009;3;15;11;SydneyAirport;Tasmania
2009-03-16;Richmond;12.2;27.2;0.2;8.7;10.8;WNW;30.0;56.0;38.0;1012.1;1007.9;No;No;2009;3;16;12;SydneyAirport;Tasmania
2009-03-17;Richmond;10.2;25.4;0.0;5.6;11.0;ESE;30.0;76.0;37.0;1014.1;1012.0;No;No;2009;3;17;12;SydneyAirport;Tasmania
2009-03-18;Richmond;15.1;26.7;0.0;4.0;10.1;ENE;28.0;74.0;48.0;1019.2;1015.5;No;No;2009;3;18;12;SydneyAirport;Tasmania
2009-03-19;Richmond;12.8;31.0;0.0;5.0;9.7;NE;26.0;88.0;45.0;1016.9;1012.8;No;No;2009;3;19;12;SydneyAirport;Tasmania
2009-03-20;Richmond;15.2;29.9;0.0;3.9;8.6;E;28.0;91.0;45.0;1017.8;1015.3;No;No;2009;3;20;12;SydneyAirport;Tasmania
2009-03-21;Richmond;15.4;27.3;0.0;6.2;8.7;E;30.0;96.0;53.0;1019.1;1016.2;No;No;2009;3;21;12;SydneyAirport;Tasmania
2009-03-22;Richmond;13.6;28.4;0.0;5.6;8.4;S;28.0;99.0;49.0;1018.4;1014.6;No;No;2009;3;22;12;SydneyAirport;Tasmania
2009-03-23;Richmond;14.2;29.8;0.2;12.2;10.2;NE;28.0;92.0;36.0;1017.1;1014.4;No;No;2009;3;23;13;SydneyAirport;Tasmania
2009-03-24;Richmond;16.9;32.7;0.0;3.6;10.8;N;33.0;90.0;38.0;1018.2;1014.7;No;No;2009;3;24;13;SydneyAirport;Tasmania
2009-03-25;Richmond;15.7;34.2;0.0;4.6;8.0;W;54.0;93.0;42.0;1019.8;1016.0;No;Yes;2009;3;25;13;SydneyAirport;Tasmania
2009-03-26;Richmond;18.5;29.7;28.6;7.2;7.6;SSW;22.0;96.0;59.0;1019.8;1016.2;Yes;No;2009;3;26;13;SydneyAirport;Tasmania
2009-03-27;Richmond;19.4;23.5;0.2;3.0;4.8;SSE;33.0;78.0;61.0;1024.3;1023.4;No;No;2009;3;27;13;SydneyAirport;Tasmania
2009-03-28;Richmond;13.5;25.5;0.0;4.4;10.8;N;28.0;89.0;46.0;1025.7;1022.5;No;No;2009;3;28;13;SydneyAirport;Tasmania
2009-03-29;Richmond;11.9;26.9;0.0;6.6;9.4;ENE;28.0;99.0;46.0;1024.2;1020.6;No;No;2009;3;29;13;SydneyAirport;Tasmania
2009-03-30;Richmond;14.4;25.9;0.0;9.6;6.7;SE;50.0;86.0;48.0;1024.4;1021.4;No;Yes;2009;3;30;14;SydneyAirport;Tasmania
2009-03-31;Richmond;18.0;20.7;3.8;3.5;0.0;SSE;41.0;89.0;95.0;1021.6;1020.4;Yes;Yes;2009;3;31;14;SydneyAirport;Tasmania
2009-04-01;Richmond;17.1;23.2;58.4;0.0;2.3;SE;43.0;99.0;83.0;1020.9;1020.6;Yes;Yes;2009;4;1;14;SydneyAirport;Tasmania
2009-04-02;Richmond;18.9;24.5;16.4;0.2;2.4;NE;41.0;97.0;81.0;1023.2;1021.5;Yes;Yes;2009;4;2;14;SydneyAirport;Tasmania
2009-04-03;Richmond;17.6;26.5;6.8;1.3;7.9;NE;24.0;99.0;66.0;1021.3;1016.3;Yes;No;2009;4;3;14;SydneyAirport;Tasmania
2009-04-04;Richmond;18.1;20.2;0.8;4.2;1.4;W;37.0;95.0;66.0;1017.6;1019.2;No;No;2009;4;4;14;SydneyAirport;Tasmania
2009-04-05;Richmond;16.4;24.1;0.0;5.6;8.0;NNE;30.0;76.0;59.0;1020.1;1014.0;No;No;2009;4;5;14;SydneyAirport;Tasmania
2009-04-06;Richmond;11.9;21.5;0.0;7.4;6.9;ESE;31.0;74.0;58.0;1020.8;1019.0;No;No;2009;4;6;15;SydneyAirport;Tasmania
2009-04-07;Richmond;15.6;21.8;0.0;2.3;7.7;ESE;31.0;69.0;57.0;1025.9;1023.6;No;No;2009;4;7;15;SydneyAirport;Tasmania
2009-04-08;Richmond;9.8;23.3;0.0;3.0;9.3;ESE;28.0;76.0;47.0;1027.6;1024.2;No;No;2009;4;8;15;SydneyAirport;Tasmania
2009-04-09;Richmond;11.7;24.1;0.0;2.6;8.4;NE;22.0;87.0;50.0;1025.8;1021.4;No;No;2009;4;9;15;SydneyAirport;Tasmania
2009-04-10;Richmond;10.5;24.8;0.2;4.0;8.3;NNE;17.0;99.0;49.0;1023.7;1020.4;No;No;2009;4;10;15;SydneyAirport;Tasmania
2009-04-11;Richmond;14.2;23.9;0.0;3.2;0.8;WSW;13.0;97.0;67.0;1025.6;1022.8;No;Yes;2009;4;11;15;SydneyAirport;Tasmania
2009-04-12;Richmond;17.2;24.3;1.2;0.8;2.4;WNW;22.0;92.0;72.0;1023.3;1020.6;Yes;No;2009;4;12;15;SydneyAirport;Tasmania
2009-04-13;Richmond;17.9;22.3;0.2;3.6;0.1;SE;19.0;89.0;79.0;1022.6;1019.1;No;Yes;2009;4;13;16;SydneyAirport;Tasmania
2009-04-14;Richmond;16.1;25.9;3.4;8.0;7.8;E;17.0;88.0;61.0;1015.1;1010.7;Yes;No;2009;4;14;16;SydneyAirport;Tasmania
2009-04-15;Richmond;12.6;28.8;0.2;2.6;10.0;W;48.0;71.0;29.0;1011.5;1007.3;No;No;2009;4;15;16;SydneyAirport;Tasmania
2009-04-16;Richmond;10.5;24.4;0.2;5.0;9.8;S;22.0;55.0;40.0;1015.4;1011.2;No;No;2009;4;16;16;SydneyAirport;Tasmania
2009-04-17;Richmond;8.8;23.6;0.0;3.2;10.3;S;30.0;83.0;37.0;1016.8;1015.2;No;No;2009;4;17;16;SydneyAirport;Tasmania
2009-04-18;Richmond;10.2;23.5;0.0;5.2;7.9;ESE;31.0;77.0;45.0;1020.6;1017.6;No;No;2009;4;18;16;SydneyAirport;Tasmania
2009-04-19;Richmond;11.9;20.9;0.0;3.4;8.3;SSW;48.0;63.0;83.0;1020.2;1018.6;No;Yes;2009;4;19;16;SydneyAirport;Tasmania
2009-04-20;Richmond;14.2;19.0;7.0;8.0;2.9;SSE;50.0;73.0;76.0;1021.3;1019.5;Yes;Yes;2009;4;20;17;SydneyAirport;Tasmania
2009-04-21;Richmond;13.9;20.9;2.0;1.4;5.0;S;43.0;75.0;77.0;1023.1;1021.1;Yes;Yes;2009;4;21;17;SydneyAirport;Tasmania
2009-04-22;Richmond;13.6;21.9;4.2;1.8;7.7;SE;39.0;84.0;72.0;1024.6;1022.4;Yes;No;2009;4;22;17;SydneyAirport;Tasmania
2009-04-23;Richmond;12.9;21.3;1.0;2.0;6.3;WNW;20.0;78.0;62.0;1022.0;1018.2;No;No;2009;4;23;17;SydneyAirport;Tasmania
2009-04-24;Richmond;8.8;24.2;0.0;1.6;9.0;NNE;31.0;99.0;62.0;1012.8;1005.9;No;No;2009;4;24;17;SydneyAirport;Tasmania
2009-04-25;Richmond;12.5;23.4;0.0;5.4;10.3;WNW;44.0;50.0;46.0;1004.8;1002.8;No;No;2009;4;25;17;SydneyAirport;Tasmania
2009-04-26;Richmond;15.2;20.0;0.0;6.8;9.2;WNW;65.0;39.0;35.0;1003.6;1004.0;No;No;2009;4;26;17;SydneyAirport;Tasmania
2009-04-27;Richmond;7.7;18.4;0.0;9.5;9.9;WNW;46.0;47.0;36.0;1013.9;1013.2;No;No;2009;4;27;18;SydneyAirport;Tasmania
2009-04-28;Richmond;6.2;22.1;0.0;3.0;10.5;W;44.0;62.0;36.0;1015.8;1015.4;No;No;2009;4;28;18;SydneyAirport;Tasmania
2009-04-29;Richmond;5.2;17.6;0.0;3.4;2.4;SE;26.0;85.0;58.0;1022.7;1019.7;No;No;2009;4;29;18;SydneyAirport;Tasmania
2009-04-30;Richmond;7.6;19.3;0.0;1.7;2.7;SSE;31.0;67.0;62.0;1020.9;1020.2;No;No;2009;4;30;18;SydneyAirport;Tasmania
2009-05-01;Richmond;4.9;21.5;0.0;1.7;10.3;E;20.0;86.0;50.0;1025.0;1020.4;No;No;2009;5;1;18;SydneyAirport;Tasmania
2009-05-02;Richmond;4.4;21.9;0.0;2.2;9.4;SE;30.0;85.0;42.0;1025.8;1022.4;No;No;2009;5;2;18;SydneyAirport;Tasmania
2009-05-03;Richmond;8.6;21.8;0.0;3.6;7.0;ESE;20.0;81.0;47.0;1028.0;1025.4;No;No;2009;5;3;18;SydneyAirport;Tasmania
2009-05-04;Richmond;7.1;23.5;0.0;6.0;10.0;ESE;24.0;95.0;42.0;1028.8;1025.3;No;No;2009;5;4;19;SydneyAirport;Tasmania
2009-05-05;Richmond;9.7;20.5;0.0;1.9;4.2;S;28.0;87.0;52.0;1031.1;1028.1;No;No;2009;5;5;19;SydneyAirport;Tasmania
2009-05-06;Richmond;9.3;22.3;0.0;1.6;9.7;ENE;24.0;99.0;53.0;1028.6;1023.1;No;No;2009;5;6;19;SydneyAirport;Tasmania
2009-05-07;Richmond;7.1;22.6;0.0;4.0;10.2;SE;26.0;93.0;42.0;1024.7;1021.0;No;No;2009;5;7;19;SydneyAirport;Tasmania
2009-05-08;Richmond;7.8;21.0;0.0;2.8;9.5;SW;30.0;80.0;53.0;1028.2;1024.8;No;No;2009;5;8;19;SydneyAirport;Tasmania
2009-05-09;Richmond;5.1;21.8;0.0;4.4;9.8;SSE;19.0;85.0;44.0;1024.7;1020.2;No;No;2009;5;9;19;SydneyAirport;Tasmania
2009-05-10;Richmond;6.2;18.3;0.0;3.4;3.4;SE;28.0;94.0;77.0;1024.9;1023.8;No;No;2009;5;10;19;SydneyAirport;Tasmania
2009-05-11;Richmond;5.6;20.1;0.2;5.4;6.4;ESE;24.0;99.0;46.0;1025.8;1022.0;No;No;2009;5;11;20;SydneyAirport;Tasmania
2009-05-12;Richmond;3.9;20.4;0.2;1.6;5.5;SE;22.0;99.0;39.0;1022.0;1017.7;No;No;2009;5;12;20;SydneyAirport;Tasmania
2009-05-13;Richmond;5.0;21.3;0.0;1.5;9.7;WNW;31.0;87.0;36.0;1017.1;1012.9;No;No;2009;5;13;20;SydneyAirport;Tasmania
2009-05-14;Richmond;2.9;21.0;0.0;2.6;10.1;W;52.0;57.0;37.0;1012.7;1011.4;No;No;2009;5;14;20;SydneyAirport;Tasmania
2009-05-15;Richmond;5.5;21.6;0.0;4.9;8.7;WNW;46.0;68.0;38.0;1013.5;1010.8;No;No;2009;5;15;20;SydneyAirport;Tasmania
2009-05-16;Richmond;13.3;21.8;0.0;5.0;7.8;W;70.0;50.0;44.0;1011.3;1009.1;No;No;2009;5;16;20;SydneyAirport;Tasmania
2009-05-17;Richmond;2.7;19.8;0.0;4.8;9.7;SSE;17.0;81.0;40.0;1019.0;1017.3;No;No;2009;5;17;20;SydneyAirport;Tasmania
2009-05-18;Richmond;4.0;19.8;0.0;9.0;5.2;ESE;20.0;96.0;59.0;1026.3;1023.1;No;No;2009;5;18;21;SydneyAirport;Tasmania
2009-05-19;Richmond;9.3;19.9;0.0;1.2;4.4;NNW;19.0;99.0;73.0;1024.8;1021.0;No;Yes;2009;5;19;21;SydneyAirport;Tasmania
2009-05-20;Richmond;12.5;20.4;6.0;0.8;3.0;NE;39.0;99.0;60.0;1022.1;1019.9;Yes;Yes;2009;5;20;21;SydneyAirport;Tasmania
2009-05-21;Richmond;13.3;19.5;7.0;1.6;0.2;SE;50.0;97.0;67.0;1024.0;1021.8;Yes;Yes;2009;5;21;21;SydneyAirport;Tasmania
2009-05-22;Richmond;13.6;17.4;23.6;0.2;0.0;ENE;57.0;99.0;97.0;1023.8;1020.8;Yes;Yes;2009;5;22;21;SydneyAirport;Tasmania
2009-05-23;Richmond;14.1;20.6;32.6;5.0;6.0;E;44.0;99.0;80.0;1024.1;1022.4;Yes;Yes;2009;5;23;21;SydneyAirport;Tasmania
2009-05-24;Richmond;13.3;21.1;4.4;4.4;7.4;ENE;26.0;96.0;58.0;1027.0;1025.1;Yes;No;2009;5;24;21;SydneyAirport;Tasmania
2009-05-25;Richmond;10.1;18.8;0.2;3.5;2.2;ENE;15.0;95.0;76.0;1026.4;1023.0;No;No;2009;5;25;22;SydneyAirport;Tasmania
2009-05-26;Richmond;9.0;21.8;0.0;0.6;8.4;ESE;13.0;99.0;58.0;1022.4;1019.0;No;No;2009;5;26;22;SydneyAirport;Tasmania
2009-05-27;Richmond;10.5;16.2;0.2;2.0;0.1;ESE;17.0;99.0;94.0;1020.7;1018.4;No;Yes;2009;5;27;22;SydneyAirport;Tasmania
2009-05-28;Richmond;11.7;19.0;2.0;0.0;7.7;SE;28.0;99.0;70.0;1021.8;1019.9;Yes;No;2009;5;28;22;SydneyAirport;Tasmania
2009-05-29;Richmond;11.9;17.2;0.6;1.2;6.1;S;39.0;73.0;61.0;1024.0;1022.4;No;No;2009;5;29;22;SydneyAirport;Tasmania
2009-05-30;Richmond;11.2;18.5;0.0;0.0;4.0;S;46.0;64.0;82.0;1028.5;1028.1;No;Yes;2009;5;30;22;SydneyAirport;Tasmania
2009-05-31;Richmond;10.8;16.4;4.6;1.2;2.8;ESE;24.0;99.0;77.0;1034.0;1031.9;Yes;No;2009;5;31;22;SydneyAirport;Tasmania
2009-06-01;Richmond;9.8;15.8;1.0;2.8;0.0;SW;17.0;99.0;77.0;1033.3;1030.3;No;No;2009;6;1;23;SydneyAirport;Tasmania
2009-06-02;Richmond;10.6;19.6;0.4;1.2;3.4;E;13.0;99.0;62.0;1030.2;1027.0;No;Yes;2009;6;2;23;SydneyAirport;Tasmania
2009-06-03;Richmond;12.6;17.9;6.6;0.9;0.1;NW;13.0;99.0;79.0;1025.9;1022.1;Yes;No;2009;6;3;23;SydneyAirport;Tasmania
2009-06-04;Richmond;9.5;15.8;0.2;0.7;0.6;S;13.0;99.0;90.0;1020.9;1016.4;No;No;2009;6;4;23;SydneyAirport;Tasmania
2009-06-05;Richmond;11.1;20.2;0.0;1.0;3.5;W;17.0;100.0;54.0;1015.6;1012.5;No;No;2009;6;5;23;SydneyAirport;Tasmania
2009-06-06;Richmond;4.2;18.5;0.2;2.2;9.8;W;33.0;83.0;41.0;1014.4;1010.0;No;No;2009;6;6;23;SydneyAirport;Tasmania
2009-06-07;Richmond;8.1;19.3;0.6;3.8;6.6;WSW;46.0;88.0;48.0;1008.4;1005.1;No;No;2009;6;7;23;SydneyAirport;Tasmania
2009-06-08;Richmond;8.6;18.7;0.0;3.2;9.0;WNW;52.0;64.0;40.0;1010.0;1007.9;No;No;2009;6;8;24;SydneyAirport;Tasmania
2009-06-09;Richmond;5.0;16.6;0.0;7.4;6.0;WNW;46.0;49.0;46.0;1012.2;1008.9;No;No;2009;6;9;24;SydneyAirport;Tasmania
2009-06-10;Richmond;8.1;14.5;0.0;3.0;9.6;W;46.0;39.0;35.0;1013.4;1014.1;No;No;2009;6;10;24;SydneyAirport;Tasmania
