Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;RainTomorrow;year;month;day;week;Radar;Region
2009-01-19;Adelaide;19.0;38.5;0.0;24.8;13.1;W;35.0;19.0;7.0;1011.7;1008.8;No;No;2009;1;19;4;Nuriootpa;South Australia
2009-01-20;Adelaide;19.4;36.9;0.0;11.4;11.9;SW;39.0;19.0;10.0;1007.3;1007.6;No;No;2009;1;20;4;Nuriootpa;South Australia
2009-01-21;Adelaide;17.4;29.0;0.0;9.2;11.8;SW;30.0;49.0;25.0;1011.3;1008.2;No;No;2009;1;21;4;Nuriootpa;South Australia
2009-01-22;Adelaide;18.4;27.6;0.0;7.4;11.0;WNW;52.0;55.0;55.0;1002.8;1004.7;No;No;2009;1;22;4;Nuriootpa;South Australia
2009-01-23;Adelaide;14.3;27.6;0.0;7.6;11.7;WNW;46.0;47.0;32.0;1008.1;1005.5;No;No;2009;1;23;4;Nuriootpa;South Australia
2009-01-24;Adelaide;17.7;24.4;1.0;10.4;12.4;WSW;59.0;48.0;41.0;1013.1;1013.6;No;No;2009;1;24;4;Nuriootpa;South Australia
2009-01-25;Adelaide;13.9;30.4;0.0;9.4;12.9;WSW;28.0;53.0;21.0;1018.0;1016.5;No;No;2009;1;25;4;Nuriootpa;South Australia
2009-01-26;Adelaide;16.9;36.6;0.0;9.8;13.2;SE;24.0;42.0;15.0;1019.9;1015.9;No;No;2009;1;26;5;Nuriootpa;South Australia
2009-01-27;Adelaide;21.2;43.2;0.0;32.2;12.0;N;30.0;16.0;5.0;1013.4;1009.9;No;No;2009;1;27;5;Nuriootpa;South Australia
2009-01-28;Adelaide;30.7;45.7;0.0;13.0;12.5;NE;35.0;10.0;7.0;1007.5;1005.3;No;No;2009;1;28;5;Nuriootpa;South Australia
2009-01-29;Adelaide;33.9;43.4;0.0;14.6;12.9;NNW;50.0;16.0;11.0;1009.0;1007.5;No;No;2009;1;29;5;Nuriootpa;South Australia
2009-01-30;Adelaide;29.4;43.1;0.0;13.8;13.1;ESE;48.0;17.0;12.0;1010.5;1007.2;No;No;2009;1;30;5;Nuriootpa;South Australia
2009-01-31;Adelaide;27.5;41.1;0.0;14.4;9.8;SE;69.0;38.0;12.0;1012.0;1010.5;No;No;2009;1;31;5;Nuriootpa;South Australia
2009-02-01;Adelaide;25.9;40.6;0.0;14.8;10.0;SE;65.0;41.0;24.0;1012.8;1010.2;No;No;2009;2;1;5;Nuriootpa;South Australia
2009-02-02;Adelaide;28.3;38.8;0.0;24.0;11.0;SE;56.0;32.0;22.0;1011.3;1009.2;No;No;2009;2;2;6;Nuriootpa;South Australia
2009-02-03;Adelaide;21.5;36.3;0.0;11.4;13.0;W;35.0;49.0;29.0;1010.8;1007.7;No;No;2009;2;3;6;Nuriootpa;South Australia
2009-02-04;Adelaide;19.3;33.0;0.0;8.6;13.1;SW;24.0;49.0;34.0;1008.1;1006.0;No;No;2009;2;4;6;Nuriootpa;South Australia
2009-02-05;Adelaide;19.1;35.6;0.0;8.6;12.8;SW;39.0;67.0;27.0;1008.0;1007.6;No;No;2009;2;5;6;Nuriootpa;South Australia
2009-02-06;Adelaide;21.0;43.9;0.0;8.8;12.1;NW;31.0;38.0;15.0;1006.8;1003.5;No;No;2009;2;6;6;Nuriootpa;South Australia
2009-02-07;Adelaide;25.8;41.5;0.0;11.4;11.6;NNW;70.0;12.0;29.0;1000.8;1004.4;No;No;2009;2;7;6;Nuriootpa;South Australia
2009-02-08;Adelaide;18.6;24.8;0.8;18.2;4.3;SSE;35.0;65.0;37.0;1013.7;1015.7;No;No;2009;2;8;6;Nuriootpa;South Australia
2009-02-09;Adelaide;14.7;23.3;0.0;27.6;12.2;SSE;43.0;47.0;33.0;1020.0;1018.1;No;No;2009;2;9;7;Nuriootpa;South Australia
2009-02-10;Adelaide;13.7;21.1;0.0;9.4;6.4;SSE;43.0;54.0;33.0;1021.5;1020.3;No;No;2009;2;10;7;Nuriootpa;South Australia
2009-02-11;Adelaide;13.2;21.3;0.0;5.0;7.3;SSE;46.0;49.0;35.0;1023.7;1021.5;No;No;2009;2;11;7;Nuriootpa;South Australia
2009-02-12;Adelaide;12.5;23.8;0.0;4.8;12.7;SSE;43.0;56.0;24.0;1023.1;1020.3;No;No;2009;2;12;7;Nuriootpa;South Australia
2009-02-13;Adelaide;15.2;28.8;0.0;7.0;12.7;SE;54.0;43.0;21.0;1021.9;1019.4;No;No;2009;2;13;7;Nuriootpa;South Australia
2009-02-14;Adelaide;18.3;31.3;0.0;10.8;12.3;SSE;48.0;36.0;31.0;1020.6;1018.0;No;No;2009;2;14;7;Nuriootpa;South Australia
2009-02-15;Adelaide;17.2;30.0;0.0;12.0;11.7;W;35.0;58.0;36.0;1017.8;1014.8;No;No;2009;2;15;7;Nuriootpa;South Australia
2009-02-16;Adelaide;18.8;31.7;0.0;24.8;12.5;WSW;37.0;47.0;34.0;1016.1;1012.8;No;No;2009;2;16;8;Nuriootpa;South Australia
2009-02-17;Adelaide;20.9;34.2;0.0;9.4;11.8;ESE;39.0;30.0;23.0;1012.8;1010.2;No;No;2009;2;17;8;Nuriootpa;South Australia
2009-02-18;Adelaide;22.2;35.4;0.0;9.4;12.5;ESE;31.0;25.0;17.0;1010.6;1007.6;No;No;2009;2;18;8;Nuriootpa;South Australia
2009-02-19;Adelaide;20.6;33.0;0.0;8.4;7.8;WSW;39.0;24.0;54.0;1008.6;1009.3;No;No;2009;2;19;8;Nuriootpa;South Australia
2009-02-20;Adelaide;16.3;24.9;0.0;7.8;9.0;SW;39.0;50.0;49.0;1017.0;1017.0;No;No;2009;2;20;8;Nuriootpa;South Australia
2009-02-21;Adelaide;16.8;26.4;0.0;8.0;12.0;SSE;41.0;55.0;37.0;1020.6;1017.6;No;No;2009;2;21;8;Nuriootpa;South Australia
2009-02-22;Adelaide;14.5;31.4;0.0;7.8;12.5;WSW;31.0;59.0;23.0;1016.3;1012.7;No;No;2009;2;22;8;Nuriootpa;South Australia
2009-02-23;Adelaide;17.3;27.6;0.0;18.8;11.3;SW;46.0;42.0;45.0;1012.3;1013.6;No;No;2009;2;23;9;Nuriootpa;South Australia
2009-02-24;Adelaide;13.0;27.4;0.0;7.6;11.3;E;37.0;47.0;20.0;1020.2;1017.1;No;No;2009;2;24;9;Nuriootpa;South Australia
2009-02-25;Adelaide;16.4;32.4;0.0;7.2;12.3;ESE;35.0;23.0;14.0;1017.1;1015.3;No;No;2009;2;25;9;Nuriootpa;South Australia
2009-02-26;Adelaide;22.5;38.7;0.0;9.8;12.1;NE;33.0;15.0;8.0;1014.7;1011.0;No;No;2009;2;26;9;Nuriootpa;South Australia
2009-02-27;Adelaide;26.3;32.2;0.0;9.6;11.0;SW;41.0;10.0;38.0;1011.3;1011.6;No;No;2009;2;27;9;Nuriootpa;South Australia
2009-02-28;Adelaide;14.4;29.5;0.0;7.6;11.9;SSE;31.0;64.0;23.0;1016.0;1013.1;No;No;2009;2;28;9;Nuriootpa;South Australia
2009-03-01;Adelaide;15.2;24.0;0.0;8.0;5.2;W;28.0;62.0;46.0;1015.7;1014.4;No;No;2009;3;1;9;Nuriootpa;South Australia
2009-03-02;Adelaide;17.1;28.7;0.0;11.8;1.0;NE;46.0;51.0;44.0;1011.5;1008.6;No;Yes;2009;3;2;10;Nuriootpa;South Australia
2009-03-03;Adelaide;20.7;23.8;1.6;3.4;0.6;WSW;54.0;76.0;76.0;1003.0;1009.7;Yes;Yes;2009;3;3;10;Nuriootpa;South Australia
2009-03-04;Adelaide;14.1;21.1;10.2;3.4;6.4;WSW;59.0;55.0;52.0;1020.1;1021.2;Yes;No;2009;3;4;10;Nuriootpa;South Australia
2009-03-05;Adelaide;13.9;21.3;0.4;4.4;5.8;SW;37.0;73.0;65.0;1023.4;1022.0;No;No;2009;3;5;10;Nuriootpa;South Australia
2009-03-06;Adelaide;14.6;22.1;0.0;3.6;5.5;WSW;26.0;73.0;61.0;1019.7;1016.9;No;No;2009;3;6;10;Nuriootpa;South Australia
2009-03-07;Adelaide;13.4;24.4;0.0;3.6;8.2;SSE;35.0;69.0;44.0;1017.8;1015.8;No;No;2009;3;7;10;Nuriootpa;South Australia
2009-03-08;Adelaide;15.0;26.9;0.0;4.8;11.8;ESE;39.0;51.0;31.0;1019.3;1017.1;No;No;2009;3;8;10;Nuriootpa;South Australia
2009-03-09;Adelaide;15.1;29.6;0.0;8.2;11.9;SSE;30.0;42.0;26.0;1018.8;1016.4;No;No;2009;3;9;11;Nuriootpa;South Australia
2009-03-10;Adelaide;15.9;29.4;0.0;16.6;11.3;ESE;31.0;59.0;42.0;1017.6;1015.4;No;No;2009;3;10;11;Nuriootpa;South Australia
2009-03-11;Adelaide;17.4;28.0;0.0;5.0;10.6;SSE;31.0;64.0;41.0;1017.0;1014.3;No;No;2009;3;11;11;Nuriootpa;South Australia
2009-03-12;Adelaide;16.9;30.1;0.0;5.4;10.7;WSW;33.0;53.0;34.0;1015.9;1013.6;No;No;2009;3;12;11;Nuriootpa;South Australia
2009-03-13;Adelaide;16.9;32.7;0.0;7.0;11.3;W;28.0;47.0;20.0;1015.8;1013.4;No;No;2009;3;13;11;Nuriootpa;South Australia
2009-03-14;Adelaide;17.9;22.0;0.4;6.8;9.7;WSW;56.0;71.0;49.0;1014.0;1015.1;No;No;2009;3;14;11;Nuriootpa;South Australia
2009-03-15;Adelaide;15.1;19.8;0.2;6.4;3.3;WSW;39.0;67.0;72.0;1018.3;1017.7;No;Yes;2009;3;15;11;Nuriootpa;South Australia
2009-03-16;Adelaide;14.3;20.0;6.0;14.8;3.2;WSW;41.0;90.0;54.0;1018.6;1018.4;Yes;No;2009;3;16;12;Nuriootpa;South Australia
2009-03-17;Adelaide;14.5;22.6;0.4;3.0;9.8;SW;30.0;60.0;49.0;1021.2;1017.8;No;No;2009;3;17;12;Nuriootpa;South Australia
2009-03-18;Adelaide;12.2;28.4;0.0;4.4;8.7;NW;35.0;41.0;23.0;1015.1;1012.2;No;No;2009;3;18;12;Nuriootpa;South Australia
2009-03-19;Adelaide;16.7;26.1;0.0;4.8;11.4;WSW;30.0;36.0;52.0;1013.1;1013.7;No;No;2009;3;19;12;Nuriootpa;South Australia
2009-03-20;Adelaide;12.5;29.8;0.0;4.6;10.9;WSW;24.0;69.0;33.0;1015.8;1011.6;No;No;2009;3;20;12;Nuriootpa;South Australia
2009-03-21;Adelaide;16.4;35.0;0.0;5.8;6.4;NNW;57.0;30.0;19.0;1009.4;1007.5;No;No;2009;3;21;12;Nuriootpa;South Australia
2009-03-22;Adelaide;15.0;22.1;0.0;9.0;11.2;WSW;41.0;60.0;34.0;1017.0;1015.6;No;No;2009;3;22;12;Nuriootpa;South Australia
2009-03-23;Adelaide;11.6;24.1;0.0;17.8;11.1;W;28.0;60.0;39.0;1017.8;1014.2;No;No;2009;3;23;13;Nuriootpa;South Australia
2009-03-24;Adelaide;14.8;22.8;0.6;3.4;0.2;E;30.0;81.0;49.0;1015.9;1014.5;No;Yes;2009;3;24;13;Nuriootpa;South Australia
2009-03-25;Adelaide;16.3;25.6;1.6;1.0;11.2;WSW;26.0;67.0;56.0;1015.8;1016.2;Yes;No;2009;3;25;13;Nuriootpa;South Australia
2009-03-26;Adelaide;16.2;24.6;0.0;4.0;10.5;WSW;43.0;70.0;48.0;1023.4;1023.3;No;No;2009;3;26;13;Nuriootpa;South Australia
2009-03-27;Adelaide;10.8;23.6;0.0;6.0;11.2;SW;24.0;62.0;43.0;1027.7;1025.1;No;No;2009;3;27;13;Nuriootpa;South Australia
2009-03-28;Adelaide;10.2;29.3;0.0;4.0;11.4;WSW;22.0;59.0;16.0;1023.4;1020.3;No;No;2009;3;28;13;Nuriootpa;South Australia
2009-03-29;Adelaide;11.4;31.6;0.0;6.6;11.3;SE;41.0;49.0;15.0;1021.2;1019.1;No;No;2009;3;29;13;Nuriootpa;South Australia
2009-03-30;Adelaide;15.4;32.0;0.0;16.0;11.1;SE;37.0;50.0;18.0;1021.8;1019.4;No;No;2009;3;30;14;Nuriootpa;South Australia
2009-03-31;Adelaide;20.4;33.1;0.0;7.0;11.1;ESE;41.0;24.0;16.0;1019.4;1016.7;No;No;2009;3;31;14;Nuriootpa;South Australia
2009-04-01;Adelaide;19.3;34.1;0.0;7.0;11.0;N;31.0;37.0;18.0;1017.8;1015.6;No;No;2009;4;1;14;Nuriootpa;South Australia
2009-04-02;Adelaide;21.0;33.9;0.0;7.0;9.4;NNW;35.0;48.0;21.0;1017.6;1015.7;No;No;2009;4;2;14;Nuriootpa;South Australia
2009-04-03;Adelaide;16.4;21.7;0.0;6.2;8.3;SW;46.0;62.0;58.0;1022.0;1021.2;No;No;2009;4;3;14;Nuriootpa;South Australia
2009-04-04;Adelaide;11.8;20.3;0.0;6.4;7.3;SW;35.0;59.0;46.0;1026.9;1025.1;No;Yes;2009;4;4;14;Nuriootpa;South Australia
2009-04-05;Adelaide;14.8;21.0;4.6;3.2;7.5;SW;37.0;80.0;62.0;1024.6;1022.8;Yes;No;2009;4;5;14;Nuriootpa;South Australia
2009-04-06;Adelaide;13.8;17.8;0.0;12.0;1.1;SSE;33.0;47.0;47.0;1029.5;1027.9;No;No;2009;4;6;15;Nuriootpa;South Australia
2009-04-07;Adelaide;12.5;21.2;0.0;3.0;9.4;SE;35.0;57.0;40.0;1031.9;1028.3;No;No;2009;4;7;15;Nuriootpa;South Australia
2009-04-08;Adelaide;11.6;22.6;0.0;3.4;10.9;SSE;30.0;63.0;49.0;1029.1;1025.1;No;No;2009;4;8;15;Nuriootpa;South Australia
2009-04-09;Adelaide;10.2;22.3;0.0;5.8;10.7;SW;26.0;64.0;44.0;1023.0;1019.2;No;No;2009;4;9;15;Nuriootpa;South Australia
2009-04-10;Adelaide;9.4;22.0;0.0;4.0;10.7;SW;28.0;69.0;49.0;1021.6;1019.7;No;No;2009;4;10;15;Nuriootpa;South Australia
2009-04-11;Adelaide;9.8;25.3;0.0;5.0;10.8;SW;22.0;56.0;29.0;1023.3;1020.7;No;No;2009;4;11;15;Nuriootpa;South Australia
2009-04-12;Adelaide;10.5;28.7;0.0;5.6;10.9;NW;24.0;41.0;14.0;1022.1;1019.3;No;No;2009;4;12;15;Nuriootpa;South Australia
2009-04-13;Adelaide;11.3;28.5;0.0;4.8;10.5;NNW;26.0;25.0;16.0;1019.8;1016.2;No;No;2009;4;13;16;Nuriootpa;South Australia
2009-04-14;Adelaide;14.1;24.9;0.0;17.2;9.9;SW;26.0;73.0;40.0;1016.3;1012.4;No;No;2009;4;14;16;Nuriootpa;South Australia
2009-04-15;Adelaide;14.7;18.9;0.0;3.4;8.0;SW;56.0;50.0;40.0;1015.7;1015.0;No;No;2009;4;15;16;Nuriootpa;South Australia
2009-04-16;Adelaide;11.5;20.8;0.0;3.8;3.1;W;37.0;62.0;58.0;1015.2;1013.8;No;No;2009;4;16;16;Nuriootpa;South Australia
2009-04-17;Adelaide;15.0;21.7;0.4;2.0;3.0;SW;24.0;70.0;48.0;1019.4;1019.3;No;No;2009;4;17;16;Nuriootpa;South Australia
2009-04-18;Adelaide;11.8;22.3;0.0;2.0;8.9;WSW;33.0;60.0;56.0;1025.0;1023.0;No;No;2009;4;18;16;Nuriootpa;South Australia
2009-04-19;Adelaide;12.1;22.9;0.0;3.6;10.7;SE;28.0;58.0;42.0;1025.0;1020.4;No;No;2009;4;19;16;Nuriootpa;South Australia
2009-04-20;Adelaide;11.4;26.1;0.0;9.0;8.8;SW;22.0;62.0;41.0;1020.7;1017.0;No;No;2009;4;20;17;Nuriootpa;South Australia
2009-04-21;Adelaide;14.8;27.4;0.0;3.0;2.6;NNE;28.0;33.0;23.0;1020.3;1017.7;No;No;2009;4;21;17;Nuriootpa;South Australia
2009-04-22;Adelaide;14.5;28.5;0.0;3.8;10.4;NE;35.0;31.0;22.0;1019.7;1015.8;No;No;2009;4;22;17;Nuriootpa;South Australia
2009-04-23;Adelaide;21.3;22.2;0.0;6.2;0.0;N;48.0;32.0;69.0;1010.6;1004.9;No;Yes;2009;4;23;17;Nuriootpa;South Australia
2009-04-24;Adelaide;13.1;17.8;28.8;0.6;2.4;W;54.0;94.0;71.0;1002.3;1004.0;Yes;Yes;2009;4;24;17;Nuriootpa;South Australia
2009-04-25;Adelaide;14.4;18.4;8.4;0.8;1.8;W;78.0;94.0;73.0;1003.6;1000.8;Yes;Yes;2009;4;25;17;Nuriootpa;South Australia
2009-04-26;Adelaide;9.9;16.7;18.6;4.2;7.0;W;57.0;43.0;60.0;1010.3;1011.6;Yes;Yes;2009;4;26;17;Nuriootpa;South Australia
2009-04-27;Adelaide;11.1;19.6;10.8;6.6;7.1;WSW;50.0;75.0;70.0;1013.2;1013.7;Yes;Yes;2009;4;27;18;Nuriootpa;South Australia
2009-04-28;Adelaide;8.7;17.8;2.0;2.2;6.1;NNW;20.0;72.0;50.0;1023.0;1021.4;Yes;No;2009;4;28;18;Nuriootpa;South Australia
2009-04-29;Adelaide;9.6;20.2;0.0;1.6;10.3;WSW;22.0;58.0;50.0;1022.4;1020.4;No;No;2009;4;29;18;Nuriootpa;South Australia
2009-04-30;Adelaide;8.6;19.9;0.0;2.2;7.6;WNW;28.0;69.0;56.0;1022.4;1020.3;No;No;2009;4;30;18;Nuriootpa;South Australia
2009-05-01;Adelaide;9.8;17.4;0.0;1.4;0.7;SSE;24.0;82.0;91.0;1024.0;1022.5;No;Yes;2009;5;1;18;Nuriootpa;South Australia
2009-05-02;Adelaide;7.9;18.7;8.6;0.6;9.6;SE;20.0;83.0;42.0;1028.6;1026.4;Yes;No;2009;5;2;18;Nuriootpa;South Australia
2009-05-03;Adelaide;6.4;18.7;0.0;2.8;10.1;WSW;22.0;69.0;52.0;1030.3;1028.3;No;No;2009;5;3;18;Nuriootpa;South Australia
2009-05-04;Adelaide;8.2;18.1;0.0;5.0;3.4;ESE;20.0;78.0;54.0;1032.3;1030.4;No;No;2009;5;4;19;Nuriootpa;South Australia
2009-05-05;Adelaide;8.1;18.9;0.0;0.4;6.2;WSW;22.0;79.0;51.0;1032.1;1029.2;No;No;2009;5;5;19;Nuriootpa;South Australia
2009-05-06;Adelaide;10.7;18.1;0.0;1.4;2.0;SSW;28.0;69.0;58.0;1030.5;1027.9;No;No;2009;5;6;19;Nuriootpa;South Australia
2009-05-07;Adelaide;12.7;18.3;0.0;1.4;4.4;SSE;24.0;72.0;60.0;1030.8;1029.2;No;No;2009;5;7;19;Nuriootpa;South Australia
2009-05-08;Adelaide;10.5;17.7;0.0;1.2;5.9;ESE;26.0;71.0;57.0;1032.7;1029.8;No;No;2009;5;8;19;Nuriootpa;South Australia
2009-05-09;Adelaide;13.1;17.1;0.0;2.2;0.3;S;28.0;73.0;58.0;1029.8;1026.2;No;No;2009;5;9;19;Nuriootpa;South Australia
2009-05-10;Adelaide;12.5;16.8;0.0;1.2;5.2;ENE;22.0;72.0;60.0;1026.4;1023.6;No;No;2009;5;10;19;Nuriootpa;South Australia
2009-05-11;Adelaide;7.2;19.8;0.0;5.4;9.8;SSE;24.0;68.0;45.0;1025.1;1022.8;No;No;2009;5;11;20;Nuriootpa;South Australia
2009-05-12;Adelaide;8.2;18.8;0.0;2.2;9.1;WSW;28.0;70.0;57.0;1024.7;1021.8;No;Yes;2009;5;12;20;Nuriootpa;South Australia
2009-05-13;Adelaide;9.8;16.2;2.0;1.4;0.7;SSW;26.0;89.0;68.0;1021.7;1018.8;Yes;Yes;2009;5;13;20;Nuriootpa;South Australia
2009-05-14;Adelaide;11.7;18.5;4.8;1.0;4.6;W;41.0;89.0;71.0;1019.0;1017.0;Yes;No;2009;5;14;20;Nuriootpa;South Australia
2009-05-15;Adelaide;13.5;17.5;1.0;1.2;0.5;W;46.0;80.0;94.0;1017.8;1015.7;No;No;2009;5;15;20;Nuriootpa;South Australia
2009-05-16;Adelaide;14.6;18.3;0.0;0.2;7.8;W;33.0;88.0;67.0;1019.3;1019.6;No;Yes;2009;5;16;20;Nuriootpa;South Australia
2009-05-17;Adelaide;13.7;16.1;13.8;0.4;0.3;NNW;13.0;92.0;90.0;1023.7;1021.4;Yes;Yes;2009;5;17;20;Nuriootpa;South Australia
2009-05-18;Adelaide;13.0;18.6;1.6;4.2;3.1;ESE;30.0;61.0;55.0;1022.5;1018.8;Yes;No;2009;5;18;21;Nuriootpa;South Australia
2009-05-19;Adelaide;9.2;18.6;0.0;1.8;7.6;ENE;24.0;64.0;53.0;1018.5;1016.1;No;No;2009;5;19;21;Nuriootpa;South Australia
2009-05-20;Adelaide;7.9;19.4;0.0;1.2;7.4;ESE;24.0;78.0;69.0;1020.0;1018.9;No;No;2009;5;20;21;Nuriootpa;South Australia
2009-05-21;Adelaide;12.1;22.8;0.0;1.4;9.7;ENE;31.0;60.0;38.0;1023.3;1019.9;No;No;2009;5;21;21;Nuriootpa;South Australia
2009-05-22;Adelaide;13.8;22.5;0.0;2.6;8.6;NE;43.0;48.0;34.0;1019.9;1015.0;No;No;2009;5;22;21;Nuriootpa;South Australia
2009-05-23;Adelaide;17.4;21.5;0.0;5.2;3.4;NNE;48.0;53.0;47.0;1012.5;1009.9;No;Yes;2009;5;23;21;Nuriootpa;South Australia
2009-05-24;Adelaide;14.8;16.4;7.8;1.6;0.0;N;37.0;91.0;93.0;1015.4;1013.8;Yes;Yes;2009;5;24;21;Nuriootpa;South Australia
2009-05-25;Adelaide;13.8;17.9;21.4;8.0;4.2;SW;31.0;96.0;71.0;1016.1;1016.9;Yes;Yes;2009;5;25;22;Nuriootpa;South Australia
2009-05-26;Adelaide;8.7;17.5;1.8;0.6;7.4;WSW;22.0;83.0;55.0;1023.8;1022.6;Yes;No;2009;5;26;22;Nuriootpa;South Australia
2009-05-27;Adelaide;7.3;17.1;0.0;1.2;5.2;W;26.0;87.0;84.0;1025.5;1024.0;No;No;2009;5;27;22;Nuriootpa;South Australia
2009-05-28;Adelaide;8.5;15.2;0.2;0.8;4.2;SE;26.0;73.0;54.0;1028.5;1026.8;No;No;2009;5;28;22;Nuriootpa;South Australia
2009-05-29;Adelaide;6.0;13.9;0.0;1.0;1.9;SSE;30.0;75.0;53.0;1029.0;1027.0;No;No;2009;5;29;22;Nuriootpa;South Australia
2009-05-30;Adelaide;5.2;16.9;0.0;0.8;9.5;SE;30.0;66.0;42.0;1029.5;1027.5;No;No;2009;5;30;22;Nuriootpa;South Australia
2009-05-31;Adelaide;10.2;18.3;0.0;2.2;4.2;E;33.0;52.0;54.0;1028.2;1025.4;No;No;2009;5;31;22;Nuriootpa;South Australia
2009-06-01;Adelaide;9.2;16.6;0.0;1.6;2.4;ENE;31.0;73.0;60.0;1026.6;1024.2;No;No;2009;6;1;23;Nuriootpa;South Australia
2009-06-02;Adelaide;10.2;16.8;0.0;0.8;1.0;W;19.0;86.0;89.0;1024.2;1021.9;No;Yes;2009;6;2;23;Nuriootpa;South Australia
2009-06-03;Adelaide;6.9;17.3;3.2;0.6;9.0;NNW;19.0;86.0;58.0;1021.1;1017.8;Yes;No;2009;6;3;23;Nuriootpa;South Australia
2009-06-04;Adelaide;7.2;17.1;0.0;1.2;3.0;N;19.0;85.0;67.0;1019.7;1016.8;No;No;2009;6;4;23;Nuriootpa;South Australia
2009-06-05;Adelaide;6.9;17.8;0.0;0.8;4.1;NNE;35.0;85.0;51.0;1015.9;1012.1;No;Yes;2009;6;5;23;Nuriootpa;South Australia
2009-06-06;Adelaide;10.5;15.8;3.6;1.0;2.4;N;33.0;82.0;71.0;1008.3;1006.0;Yes;Yes;2009;6;6;23;Nuriootpa;South Australia
2009-06-07;Adelaide;9.5;15.9;6.2;1.6;3.9;W;33.0;96.0;75.0;1009.0;1009.1;Yes;Yes;2009;6;7;23;Nuriootpa;South Australia
2009-06-08;Adelaide;10.5;14.9;3.2;1.0;6.4;W;48.0;62.0;49.0;1013.0;1013.2;Yes;Yes;2009;6;8;24;Nuriootpa;South Australia
2009-06-09;Adelaide;9.1;15.3;18.0;7.2;7.8;W;48.0;63.0;57.0;1015.1;1016.4;Yes;No;2009;6;9;24;Nuriootpa;South Australia
2009-06-10;Adelaide;4.7;15.0;0.8;1.4;6.5;SSW;20.0;72.0;45.0;1025.1;1024.4;No;No;2009;6;10;24;Nuriootpa;South Australia
2009-06-11;Adelaide;3.5;15.6;0.0;1.2;8.4;NNW;30.0;62.0;49.0;1025.4;1021.6;No;No;2009;6;11;24;Nuriootpa;South Australia
